, dataset,wav_filename,start_time_s,duration_s,location,date,pst_or_master_tape_identifier,Id,Expected
16530,podcast_round2,1562337136_0012.wav,22.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav22,0.0
16531,podcast_round2,1562337136_0012.wav,23.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav23,0.0
16532,podcast_round2,1562337136_0012.wav,24.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav24,0.0
16533,podcast_round2,1562337136_0012.wav,25.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav25,0.0
16534,podcast_round2,1562337136_0012.wav,26.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav26,0.0
16535,podcast_round2,1562337136_0012.wav,27.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav27,0.0
16536,podcast_round2,1562337136_0012.wav,28.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav28,0.0
16537,podcast_round2,1562337136_0012.wav,29.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav29,0.0
16538,podcast_round2,1562337136_0012.wav,30.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav30,0.0
16539,podcast_round2,1562337136_0012.wav,31.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav31,1.0
16540,podcast_round2,1562337136_0012.wav,32.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav32,1.0
16541,podcast_round2,1562337136_0012.wav,33.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav33,1.0
16542,podcast_round2,1562337136_0012.wav,34.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav34,1.0
16543,podcast_round2,1562337136_0012.wav,35.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav35,0.0
16544,podcast_round2,1562337136_0012.wav,36.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav36,0.0
16545,podcast_round2,1562337136_0012.wav,37.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav37,1.0
16546,podcast_round2,1562337136_0012.wav,38.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav38,1.0
16547,podcast_round2,1562337136_0012.wav,39.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0012.wav39,1.0
16548,podcast_round2,1562337136_0013.wav,0.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0013.wav0,0.0
16549,podcast_round2,1562337136_0013.wav,1.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0013.wav1,1.0
16550,podcast_round2,1562337136_0013.wav,2.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0013.wav2,1.0
16551,podcast_round2,1562337136_0017.wav,0.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav0,0.0
16552,podcast_round2,1562337136_0017.wav,1.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav1,0.0
16553,podcast_round2,1562337136_0017.wav,2.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav2,0.0
16554,podcast_round2,1562337136_0017.wav,3.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav3,0.0
16555,podcast_round2,1562337136_0017.wav,4.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav4,0.0
16556,podcast_round2,1562337136_0017.wav,5.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav5,0.0
16557,podcast_round2,1562337136_0017.wav,6.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav6,0.0
16558,podcast_round2,1562337136_0017.wav,7.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav7,0.0
16559,podcast_round2,1562337136_0017.wav,8.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav8,0.0
16560,podcast_round2,1562337136_0017.wav,9.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav9,0.0
16561,podcast_round2,1562337136_0017.wav,10.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav10,0.0
16562,podcast_round2,1562337136_0017.wav,11.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav11,0.0
16563,podcast_round2,1562337136_0017.wav,12.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav12,0.0
16564,podcast_round2,1562337136_0017.wav,13.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav13,0.0
16565,podcast_round2,1562337136_0017.wav,14.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav14,0.0
16566,podcast_round2,1562337136_0017.wav,15.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav15,0.0
16567,podcast_round2,1562337136_0017.wav,16.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav16,0.0
16568,podcast_round2,1562337136_0017.wav,17.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav17,0.0
16569,podcast_round2,1562337136_0017.wav,18.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav18,0.0
16570,podcast_round2,1562337136_0017.wav,19.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav19,0.0
16571,podcast_round2,1562337136_0017.wav,20.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav20,0.0
16572,podcast_round2,1562337136_0017.wav,21.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav21,0.0
16573,podcast_round2,1562337136_0017.wav,22.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav22,0.0
16574,podcast_round2,1562337136_0017.wav,23.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav23,0.0
16575,podcast_round2,1562337136_0017.wav,24.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav24,0.0
16576,podcast_round2,1562337136_0017.wav,25.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav25,0.0
16577,podcast_round2,1562337136_0017.wav,26.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav26,0.0
16578,podcast_round2,1562337136_0017.wav,27.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav27,0.0
16579,podcast_round2,1562337136_0017.wav,28.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav28,0.0
16580,podcast_round2,1562337136_0017.wav,29.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav29,0.0
16581,podcast_round2,1562337136_0017.wav,30.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav30,0.0
16582,podcast_round2,1562337136_0017.wav,31.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav31,0.0
16583,podcast_round2,1562337136_0017.wav,32.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav32,0.0
16584,podcast_round2,1562337136_0017.wav,33.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav33,0.0
16585,podcast_round2,1562337136_0017.wav,34.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav34,0.0
16586,podcast_round2,1562337136_0017.wav,35.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav35,0.0
16587,podcast_round2,1562337136_0017.wav,36.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav36,0.0
16588,podcast_round2,1562337136_0017.wav,37.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav37,0.0
16589,podcast_round2,1562337136_0017.wav,38.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav38,0.0
16590,podcast_round2,1562337136_0017.wav,39.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav39,0.0
16591,podcast_round2,1562337136_0017.wav,40.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav40,0.0
16592,podcast_round2,1562337136_0017.wav,41.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav41,0.0
16593,podcast_round2,1562337136_0017.wav,42.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav42,0.0
16594,podcast_round2,1562337136_0017.wav,43.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav43,0.0
16595,podcast_round2,1562337136_0017.wav,44.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav44,0.0
16596,podcast_round2,1562337136_0017.wav,45.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav45,0.0
16597,podcast_round2,1562337136_0017.wav,46.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav46,0.0
16598,podcast_round2,1562337136_0017.wav,47.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav47,0.0
16599,podcast_round2,1562337136_0017.wav,48.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav48,0.0
16600,podcast_round2,1562337136_0017.wav,49.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav49,0.0
16601,podcast_round2,1562337136_0017.wav,50.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav50,0.0
16602,podcast_round2,1562337136_0017.wav,51.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav51,0.0
16603,podcast_round2,1562337136_0017.wav,52.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav52,0.0
16604,podcast_round2,1562337136_0017.wav,53.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav53,0.0
16605,podcast_round2,1562337136_0017.wav,54.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav54,0.0
16606,podcast_round2,1562337136_0017.wav,55.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav55,0.0
16607,podcast_round2,1562337136_0017.wav,56.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav56,0.0
16608,podcast_round2,1562337136_0017.wav,57.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav57,0.0
16609,podcast_round2,1562337136_0017.wav,58.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav58,1.0
16610,podcast_round2,1562337136_0017.wav,59.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0017.wav59,1.0
16611,podcast_round2,1562337136_0018.wav,0.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav0,0.0
16612,podcast_round2,1562337136_0018.wav,1.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav1,0.0
16613,podcast_round2,1562337136_0018.wav,2.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav2,0.0
16614,podcast_round2,1562337136_0018.wav,3.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav3,0.0
16615,podcast_round2,1562337136_0018.wav,4.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav4,0.0
16616,podcast_round2,1562337136_0018.wav,5.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav5,0.0
16617,podcast_round2,1562337136_0018.wav,6.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav6,0.0
16618,podcast_round2,1562337136_0018.wav,7.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav7,0.0
16619,podcast_round2,1562337136_0018.wav,8.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav8,0.0
16620,podcast_round2,1562337136_0018.wav,9.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav9,0.0
16621,podcast_round2,1562337136_0018.wav,10.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav10,0.0
16622,podcast_round2,1562337136_0018.wav,11.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav11,0.0
16623,podcast_round2,1562337136_0018.wav,12.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav12,0.0
16624,podcast_round2,1562337136_0018.wav,13.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav13,1.0
16625,podcast_round2,1562337136_0018.wav,14.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav14,1.0
16626,podcast_round2,1562337136_0018.wav,15.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav15,1.0
16627,podcast_round2,1562337136_0018.wav,16.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav16,0.0
16628,podcast_round2,1562337136_0018.wav,17.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav17,0.0
16629,podcast_round2,1562337136_0018.wav,18.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav18,0.0
16630,podcast_round2,1562337136_0018.wav,19.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav19,0.0
16631,podcast_round2,1562337136_0018.wav,20.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav20,0.0
16632,podcast_round2,1562337136_0018.wav,21.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav21,0.0
16633,podcast_round2,1562337136_0018.wav,22.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav22,0.0
16634,podcast_round2,1562337136_0018.wav,23.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav23,0.0
16635,podcast_round2,1562337136_0018.wav,24.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav24,0.0
16636,podcast_round2,1562337136_0018.wav,25.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav25,0.0
16637,podcast_round2,1562337136_0018.wav,26.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav26,0.0
16638,podcast_round2,1562337136_0018.wav,27.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav27,1.0
16639,podcast_round2,1562337136_0018.wav,28.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav28,1.0
16640,podcast_round2,1562337136_0018.wav,29.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav29,1.0
16641,podcast_round2,1562337136_0018.wav,30.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav30,1.0
16642,podcast_round2,1562337136_0018.wav,31.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav31,1.0
16643,podcast_round2,1562337136_0018.wav,17.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav17,1.0
16644,podcast_round2,1562337136_0018.wav,18.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav18,1.0
16645,podcast_round2,1562337136_0018.wav,19.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav19,1.0
16646,podcast_round2,1562337136_0018.wav,20.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav20,1.0
16647,podcast_round2,1562337136_0018.wav,21.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav21,1.0
16648,podcast_round2,1562337136_0018.wav,22.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav22,0.0
16649,podcast_round2,1562337136_0018.wav,23.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav23,0.0
16650,podcast_round2,1562337136_0018.wav,24.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav24,0.0
16651,podcast_round2,1562337136_0018.wav,25.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav25,0.0
16652,podcast_round2,1562337136_0018.wav,26.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav26,0.0
16653,podcast_round2,1562337136_0018.wav,27.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav27,0.0
16654,podcast_round2,1562337136_0018.wav,28.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav28,0.0
16655,podcast_round2,1562337136_0018.wav,29.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav29,0.0
16656,podcast_round2,1562337136_0018.wav,30.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav30,0.0
16657,podcast_round2,1562337136_0018.wav,31.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav31,0.0
16658,podcast_round2,1562337136_0018.wav,32.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav32,0.0
16659,podcast_round2,1562337136_0018.wav,33.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav33,0.0
16660,podcast_round2,1562337136_0018.wav,34.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav34,0.0
16661,podcast_round2,1562337136_0018.wav,35.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav35,0.0
16662,podcast_round2,1562337136_0018.wav,36.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav36,0.0
16663,podcast_round2,1562337136_0018.wav,37.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav37,0.0
16664,podcast_round2,1562337136_0018.wav,38.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav38,1.0
16665,podcast_round2,1562337136_0018.wav,39.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav39,1.0
16666,podcast_round2,1562337136_0018.wav,40.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav40,1.0
16667,podcast_round2,1562337136_0018.wav,41.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav41,1.0
16668,podcast_round2,1562337136_0018.wav,42.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav42,0.0
16669,podcast_round2,1562337136_0018.wav,43.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav43,0.0
16670,podcast_round2,1562337136_0018.wav,44.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav44,0.0
16671,podcast_round2,1562337136_0018.wav,45.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav45,0.0
16672,podcast_round2,1562337136_0018.wav,46.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav46,1.0
16673,podcast_round2,1562337136_0018.wav,47.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav47,1.0
16674,podcast_round2,1562337136_0018.wav,48.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav48,1.0
16675,podcast_round2,1562337136_0018.wav,49.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0018.wav49,1.0
16676,podcast_round2,1562337136_0019.wav,0.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav0,0.0
16677,podcast_round2,1562337136_0019.wav,1.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav1,0.0
16678,podcast_round2,1562337136_0019.wav,2.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav2,0.0
16679,podcast_round2,1562337136_0019.wav,3.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav3,0.0
16680,podcast_round2,1562337136_0019.wav,4.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav4,0.0
16681,podcast_round2,1562337136_0019.wav,5.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav5,0.0
16682,podcast_round2,1562337136_0019.wav,6.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav6,0.0
16683,podcast_round2,1562337136_0019.wav,7.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav7,0.0
16684,podcast_round2,1562337136_0019.wav,8.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav8,0.0
16685,podcast_round2,1562337136_0019.wav,9.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav9,0.0
16686,podcast_round2,1562337136_0019.wav,10.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav10,0.0
16687,podcast_round2,1562337136_0019.wav,11.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav11,0.0
16688,podcast_round2,1562337136_0019.wav,12.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav12,0.0
16689,podcast_round2,1562337136_0019.wav,13.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav13,0.0
16690,podcast_round2,1562337136_0019.wav,14.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav14,0.0
16691,podcast_round2,1562337136_0019.wav,15.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav15,0.0
16692,podcast_round2,1562337136_0019.wav,16.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav16,0.0
16693,podcast_round2,1562337136_0019.wav,17.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav17,0.0
16694,podcast_round2,1562337136_0019.wav,18.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav18,0.0
16695,podcast_round2,1562337136_0019.wav,19.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav19,0.0
16696,podcast_round2,1562337136_0019.wav,20.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav20,0.0
16697,podcast_round2,1562337136_0019.wav,21.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav21,0.0
16698,podcast_round2,1562337136_0019.wav,22.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav22,0.0
16699,podcast_round2,1562337136_0019.wav,23.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav23,0.0
16700,podcast_round2,1562337136_0019.wav,24.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav24,0.0
16701,podcast_round2,1562337136_0019.wav,25.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav25,0.0
16702,podcast_round2,1562337136_0019.wav,26.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav26,0.0
16703,podcast_round2,1562337136_0019.wav,27.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav27,0.0
16704,podcast_round2,1562337136_0019.wav,28.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav28,0.0
16705,podcast_round2,1562337136_0019.wav,29.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav29,0.0
16706,podcast_round2,1562337136_0019.wav,30.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav30,0.0
16707,podcast_round2,1562337136_0019.wav,31.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav31,0.0
16708,podcast_round2,1562337136_0019.wav,32.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav32,0.0
16709,podcast_round2,1562337136_0019.wav,33.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav33,0.0
16710,podcast_round2,1562337136_0019.wav,34.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav34,0.0
16711,podcast_round2,1562337136_0019.wav,35.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav35,0.0
16712,podcast_round2,1562337136_0019.wav,36.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav36,0.0
16713,podcast_round2,1562337136_0019.wav,37.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav37,0.0
16714,podcast_round2,1562337136_0019.wav,38.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav38,0.0
16715,podcast_round2,1562337136_0019.wav,39.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav39,0.0
16716,podcast_round2,1562337136_0019.wav,40.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav40,0.0
16717,podcast_round2,1562337136_0019.wav,41.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav41,0.0
16718,podcast_round2,1562337136_0019.wav,42.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav42,0.0
16719,podcast_round2,1562337136_0019.wav,43.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav43,0.0
16720,podcast_round2,1562337136_0019.wav,44.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav44,0.0
16721,podcast_round2,1562337136_0019.wav,45.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav45,0.0
16722,podcast_round2,1562337136_0019.wav,46.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav46,0.0
16723,podcast_round2,1562337136_0019.wav,47.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav47,0.0
16724,podcast_round2,1562337136_0019.wav,48.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav48,0.0
16725,podcast_round2,1562337136_0019.wav,49.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav49,0.0
16726,podcast_round2,1562337136_0019.wav,50.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav50,0.0
16727,podcast_round2,1562337136_0019.wav,51.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav51,0.0
16728,podcast_round2,1562337136_0019.wav,52.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav52,0.0
16729,podcast_round2,1562337136_0019.wav,53.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav53,0.0
16730,podcast_round2,1562337136_0019.wav,54.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav54,0.0
16731,podcast_round2,1562337136_0019.wav,55.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav55,0.0
16732,podcast_round2,1562337136_0019.wav,56.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav56,0.0
16733,podcast_round2,1562337136_0019.wav,57.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav57,1.0
16734,podcast_round2,1562337136_0019.wav,58.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav58,1.0
16735,podcast_round2,1562337136_0019.wav,59.0,1.0,orcasound_lab,2019-07-05,07:32:16,1562337136_0019.wav59,1.0
16736,podcast_round2,1562340736_0001.wav,0.0,1.0,orcasound_lab,2019-07-05,08:32:16,1562340736_0001.wav0,0.0
16737,podcast_round2,1562340736_0001.wav,1.0,1.0,orcasound_lab,2019-07-05,08:32:16,1562340736_0001.wav1,0.0
16738,podcast_round2,1562340736_0001.wav,2.0,1.0,orcasound_lab,2019-07-05,08:32:16,1562340736_0001.wav2,0.0
16739,podcast_round2,1562340736_0001.wav,3.0,1.0,orcasound_lab,2019-07-05,08:32:16,1562340736_0001.wav3,0.0
16740,podcast_round2,1562340736_0001.wav,4.0,1.0,orcasound_lab,2019-07-05,08:32:16,1562340736_0001.wav4,0.0
